16.412000
16.822000
17.233000
17.643000
18.053000
18.463000
18.874000
19.284000
19.694000
20.105000
20.515000
20.925000
21.336000
21.746000
22.156000
22.566000
22.977000
23.387000
23.797000
24.208000
