0.000000
0.101810
0.203630
0.305440
0.407260
0.509070
0.610890
0.712700
0.814510
0.916330
1.018100
1.120000
1.221800
1.323600
1.425400
1.527200
1.629000
1.730800
1.832700
1.934500
2.036300
2.138100
2.239900
2.341700
2.443500
2.545400
2.647200
2.749000
2.850800
2.952600
3.054400
3.156200
3.258100
3.359900
3.461700
3.563500
3.665300
3.767100
3.868900
3.970800
4.072600
4.174400
4.276200
4.378000
4.479800
4.581600
4.683500
4.785300
4.887100
4.988900
5.090700
5.192500
5.294300
5.396200
5.498000
5.599800
5.701600
5.803400
5.905200
6.007000
6.108900
6.210700
6.312500
6.414300
6.516100
6.617900
6.719700
6.821600
6.923400
7.025200
7.127000
7.228800
7.330600
7.432400
7.534300
7.636100
7.737900
7.839700
7.941500
8.043300
8.145100
8.247000
8.348800
8.450600
8.552400
8.654200
8.756000
8.857800
8.959700
9.061500
9.163300
9.265100
9.366900
9.468700
9.570500
9.672400
9.774200
9.876000
9.977800
10.080000
